,id,budget,popularity,runtime,has_collection,release_year,director_success,producer_success,actor1_success,actor2_success,log_budget,Drama,Adventure,Fantasy,Western,Thriller,Animation,Action,Mystery,Foreign,Science Fiction,Documentary,Family,adjusted_budget
631,3632,0,7.637221,135.0,0,1977,10400000.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,480672.0999999994
632,3633,35000000,6.894153,132.0,0,2002,78194102.5,213202846.5,68252472.5,0.0,17.370858648025116,1,1,0,0,0,0,0,0,0,0,0,0,35000000.0
633,3634,0,0.782345,106.0,0,1987,778802.6,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,480672.0999999994
634,3635,2400000,5.486893,90.0,0,2014,0.0,0.0,1783112.5,59844174.666666664,14.690979711984754,0,0,0,0,0,0,0,0,0,0,0,0,2400000.0
635,3636,17000000,6.706262,117.0,1,1986,0.0,0.0,1480496.5,33956190.0,16.648723960844016,1,0,0,0,0,0,0,0,0,0,0,0,17000000.0
636,3637,1300000,0.386315,162.0,0,2004,0.0,0.0,50000000.666666664,0.0,14.077875591662238,1,0,0,0,0,0,1,0,0,0,0,0,1300000.0
637,3638,10500000,7.9776929999999995,98.0,1,1988,216166.0,0.0,104931801.0,4000000.0,16.166885910365842,0,0,0,0,1,0,0,0,0,0,0,0,10500000.0
638,3639,79000000,6.620033,91.0,0,2011,85958372.0,0.0,116462108.0,11005809.4,18.184958423089522,0,0,0,0,0,0,0,0,0,0,0,0,79000000.0
639,3640,140000000,13.235111999999999,151.0,0,1998,187452300.25,227632755.7857143,120308880.23076923,24372060.666666668,18.757152987716434,0,1,0,0,1,0,1,0,0,1,0,0,140000000.0
640,3641,0,12.165685,118.0,0,2014,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
641,3642,0,9.113415,98.0,0,2013,0.0,0.0,119672921.0,27685016.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,480672.0999999994
642,3643,9000000,7.888302,84.0,0,2006,0.0,0.0,0.0,0.0,16.012735246411598,0,0,0,0,1,0,0,0,0,0,0,0,9000000.0
643,3644,5904067,6.982302000000001,104.0,0,2015,0.0,3721345.0,0.0,0.0,15.591152162811294,1,0,0,0,1,0,1,0,0,0,0,0,5904067.0
644,3645,17000000,5.660648999999999,107.0,0,2015,92542418.0,0.0,39226350.10526316,43069721.3,16.648723960844016,0,0,0,0,0,0,0,0,0,0,0,1,17000000.0
645,3646,4000000,13.905420000000001,93.0,0,1990,16478900.0,0.0,13251562.0,0.0,15.201805169084134,1,0,0,0,1,0,1,1,0,0,0,0,4000000.0
646,3647,15000000,15.30326,90.0,0,2007,0.0,0.0,148756093.75,0.0,16.52356082573315,0,0,0,0,0,0,0,0,0,0,1,0,15000000.0
647,3648,2400000,1.921026,153.0,0,2008,0.0,21649285.4,1950000.0,3666666.6666666665,14.690979711984754,1,0,0,0,0,0,0,0,0,0,0,0,2400000.0
648,3649,1800000,7.266576,114.0,0,1968,0.0,0.0,0.0,0.0,14.403297778421795,0,0,0,1,0,0,0,0,0,0,0,0,1800000.0
649,3650,2500000,13.981499,82.0,0,1984,0.0,0.0,0.0,15358504.5,14.731801689838349,0,0,0,0,0,0,0,0,0,0,0,0,2500000.0
650,3651,200000000,10.834506,127.0,1,2004,19127108.0,12018649.5,17837297.0,11300187.0,19.11382792951231,0,1,1,0,0,0,1,0,0,0,0,0,200000000.0
651,3652,0,6.529094000000001,104.0,1,2007,39514713.0,54215416.0,19885379.2,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,480672.0999999994
652,3653,55000000,15.460102,143.0,1,1978,0.0,0.0,0.0,73202602.75,17.822843761378564,0,1,1,0,0,0,1,0,0,1,0,0,55000000.0
653,3654,0,11.251674000000001,118.0,0,2000,0.0,0.0,6674198.5,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
654,3655,12400000,8.176134,142.0,0,2013,0.0,0.0,850000.0,0.0,16.333207111220425,1,0,0,0,0,0,0,0,0,0,0,0,12400000.0
655,3656,0,10.412194,87.0,0,1996,0.0,0.0,8440422.166666666,20878341.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
656,3657,0,2.969721,95.0,0,2014,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
657,3658,0,2.2726759999999997,90.0,0,1979,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,480672.0999999994
658,3659,35000000,8.277764999999999,132.0,1,1979,80053593.5,0.0,17000000.0,0.0,17.370858648025116,0,1,0,0,0,0,0,1,0,1,0,0,35000000.0
659,3660,80000000,18.469238,85.0,1,2002,494878759.0,0.0,0.0,0.0,18.197537205138154,0,0,0,0,0,1,0,0,0,0,0,1,80000000.0
660,3661,9000000,6.7660860000000005,123.0,0,2007,34458720.6,3339035.0,43028874.75,0.0,16.012735246411598,0,0,0,0,0,0,0,0,0,0,1,0,9000000.0
661,3662,30000000,6.097503,102.0,0,2007,128905366.0,114010190.42857143,0.0,0.0,17.216707972959764,1,0,1,0,1,0,0,1,0,0,0,0,30000000.0
662,3663,130000000,16.897541,90.0,1,2008,0.0,0.0,215960920.3,36478427.38095238,18.683045016112164,0,1,0,0,0,1,0,0,0,0,0,1,130000000.0
663,3664,0,0.495813,92.0,0,1983,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
664,3665,0,2.4106349999999996,106.0,0,2008,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
665,3666,3500000,5.260924,97.0,0,1993,0.0,0.0,0.0,0.0,15.068273812173887,1,0,0,0,0,0,1,0,0,0,0,0,3500000.0
666,3667,50000000,11.787784,104.0,1,1994,181660730.33333334,0.0,87473583.22222222,0.0,17.72753358339242,0,0,0,0,0,0,1,0,0,0,0,0,50000000.0
667,3668,20000000,8.730934,123.0,0,2009,0.0,51265784.0,359984.0,64381136.75,16.811242881518265,0,0,0,0,1,0,0,1,0,0,0,0,20000000.0
668,3669,7000000,1.456485,105.0,0,1984,36565280.0,36565280.0,36565280.0,10139257.666666666,15.76142084987672,1,0,0,0,0,0,0,0,0,0,0,0,7000000.0
669,3670,20000000,10.749404,97.0,1,2004,12762631.4,136.0,0.0,0.0,16.811242881518265,0,1,0,0,1,0,1,0,0,1,0,0,20000000.0
670,3671,0,6.194478,99.0,1,1980,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,480672.0999999994
671,3672,0,4.368078,116.0,0,1988,19704140.2,0.0,1083282.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
672,3673,75000000,14.705865,109.0,0,1999,0.0,0.0,127436553.23529412,0.0,18.132998684833918,1,0,0,0,1,0,0,0,0,1,0,0,75000000.0
673,3674,6000000,8.976337,89.0,0,1993,0.0,0.0,15428907.0,0.0,15.607270193858982,1,0,0,0,1,0,0,0,0,0,0,0,6000000.0
674,3675,160000000,14.019239,123.0,0,2014,530848501.5,0.0,78444451.5,34336614.0,18.8906843794481,0,0,0,0,1,0,1,0,0,1,0,0,160000000.0
675,3676,45000000,7.850797,94.0,1,2004,0.0,37430475.25,39124334.2,0.0,17.622173069956816,0,0,0,0,0,0,1,0,0,1,0,0,45000000.0
676,3677,130000,10.652818,79.0,1,2004,0.0,0.0,0.0,0.0,11.775297421715827,1,0,0,0,1,0,0,0,0,0,0,0,130000.0
677,3678,10000000,11.107782,90.0,0,2010,9496130.0,0.0,0.0,350351354.0,16.118095750958314,0,1,0,0,0,0,1,0,0,0,0,0,10000000.0
678,3679,36000000,2.263584,155.0,0,1997,307657051.1818182,0.0,69507953.41666667,0.0,17.399029524198163,1,0,0,0,0,0,0,1,0,0,0,0,36000000.0
679,3680,7400000,0.23646599999999998,169.0,0,1999,0.0,0.0,0.0,13000000.0,15.816990693309524,0,0,0,0,1,0,0,0,1,0,0,0,7400000.0
680,3681,3900000,2.301098,143.0,0,2025,0.0,23650000.0,2227000.0,0.0,15.176487367510099,1,1,0,0,0,0,0,0,0,0,0,0,3900000.0
681,3682,112000000,7.565799,85.0,0,2010,0.0,0.0,181019234.76923078,15406178.333333334,18.53400943818794,0,0,0,0,0,0,0,0,0,0,0,0,112000000.0
682,3683,2000000,1.81433,101.0,0,1969,0.0,0.0,0.0,0.0,14.508658238524095,1,0,0,0,0,0,0,0,0,0,0,0,2000000.0
683,3684,45000000,10.102471000000001,86.0,0,1997,295895115.5,122799659.83333333,163745976.0,33472850.0,17.622173069956816,0,0,0,0,0,0,0,0,0,0,0,0,45000000.0
684,3685,65000000,8.579638000000001,98.0,0,2008,81483088.5,65593060.166666664,98950251.66666667,90641664.0,17.989897843244528,0,0,0,0,0,0,0,0,0,0,0,0,65000000.0
685,3686,226408,10.573867,93.0,1,1934,0.0,0.0,0.0,0.0,12.330098377171225,0,0,0,0,0,0,0,1,0,0,0,0,226408.0
686,3687,85000000,6.645799,115.0,0,2007,14041112.666666666,918239.0,100764818.0,0.0,18.258161826219297,0,0,0,0,0,0,0,0,0,0,0,0,85000000.0
687,3688,0,3.47537,85.0,0,1987,0.0,0.0,24707633.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,480672.0999999994
688,3689,0,1.629476,117.0,0,2000,0.0,0.0,715.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
689,3690,50000000,7.000272,88.0,0,2006,80936232.0,130530671.33333333,140967762.33333334,81531927.5,17.72753358339242,0,1,1,0,0,1,0,0,0,0,0,1,50000000.0
690,3691,5500000,3.7917120000000004,120.0,0,2014,0.0,0.0,71610972.6,98307146.85714285,15.520258832020865,1,0,0,0,0,0,0,0,0,0,0,0,5500000.0
691,3692,0,0.690159,105.0,0,2006,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
692,3693,30000000,14.471373000000002,132.0,0,2004,115119108.58823529,139324042.53846154,55793182.5,7702611.0,17.216707972959764,1,0,0,0,0,0,0,0,0,0,0,0,30000000.0
693,3694,29000000,15.862632000000001,115.0,1,2015,0.0,115350426.0,57675213.0,29007412.0,17.182806422433504,0,0,0,0,0,0,0,0,0,0,0,0,29000000.0
694,3695,40000000,11.23297,108.0,0,1993,120474424.25,27964360.5,307122572.5,76209102.5,17.50439003707821,1,0,0,0,1,0,0,0,0,0,0,0,40000000.0
695,3696,2800000,9.339316,106.0,0,1974,0.0,0.0,4000000.0,0.0,14.845130332288226,0,0,0,0,0,0,0,0,0,1,0,0,2800000.0
696,3697,15000000,9.338989,85.0,0,2006,0.0,35294470.0,83188165.0,0.0,16.52356082573315,1,0,0,0,1,0,0,0,0,0,0,0,15000000.0
697,3698,20000000,10.763622,89.0,0,2007,103911669.0,54013502.0,0.0,0.0,16.811242881518265,0,0,0,0,0,0,0,0,0,0,0,0,20000000.0
698,3699,700000,12.155114999999999,107.0,0,2006,0.0,0.0,44760916.0,0.0,13.45883704259595,1,0,0,0,0,0,0,0,0,0,0,0,700000.0
699,3700,0,2.199471,72.0,1,2013,45956672.125,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,0,0,0,0,1,480672.0999999994
700,3701,40000000,5.308718,111.0,0,2009,1804393.4,2832826.0,40643988.11111111,95452063.6,17.50439003707821,0,1,0,0,0,0,0,0,0,0,0,0,40000000.0
701,3702,180000,0.43737200000000004,85.0,0,2011,0.0,0.0,0.0,11735616.75,12.100717685412471,0,0,0,0,1,0,0,0,0,0,0,0,180000.0
702,3703,31000000,10.973822,138.0,0,2012,244047142.3846154,128231312.0,82965194.96666667,32209962.166666668,17.249497794707484,1,0,0,0,0,0,0,0,0,0,0,0,31000000.0
703,3704,20000000,17.612244,105.0,0,1990,185353010.66666666,41512194.666666664,21890839.0,554231.0,16.811242881518265,1,0,1,0,0,0,0,0,0,0,0,0,20000000.0
704,3705,25000000,3.600917,114.0,0,2009,9011321.375,11992827.0,40611949.571428575,53451173.666666664,17.034386422832473,1,0,0,0,0,0,0,0,0,0,0,0,25000000.0
705,3706,15000000,18.960549,107.0,1,2006,83188165.0,17322440.0,2891288.0,7985929.0,16.52356082573315,0,0,0,0,1,0,0,0,0,0,0,0,15000000.0
706,3707,2000000,1.987795,102.0,0,2007,0.0,0.0,5031963.666666667,0.0,14.508658238524095,0,0,0,0,0,0,0,0,0,0,1,0,2000000.0
707,3708,10000000,4.1956940000000005,83.0,1,2001,0.0,0.0,0.0,0.0,16.118095750958314,0,0,0,0,0,1,0,0,0,1,0,1,10000000.0
708,3709,140000000,12.817945,108.0,0,2004,5005525.0,0.0,168838968.58333334,69688948.0,18.757152987716434,0,1,0,0,0,0,0,0,0,0,0,1,140000000.0
709,3710,0,12.819564999999999,95.0,0,2006,158842555.0,72374290.36363636,65063007.4,24258991.0,0.0,1,0,1,0,0,0,1,0,0,1,0,0,480672.0999999994
710,3711,0,1.221702,98.0,0,1980,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,480672.0999999994
711,3712,24000000,6.162257,113.0,0,2011,17233786.5,0.0,0.0,0.0,16.993564429978885,1,0,0,0,0,0,0,0,0,0,0,0,24000000.0
712,3713,10000000,13.464246,96.0,0,1989,0.0,0.0,65713084.5,20471382.0,16.118095750958314,1,0,0,0,1,0,0,0,0,0,0,0,10000000.0
713,3714,300000,0.756243,112.0,0,2016,0.0,0.0,3126000.0,0.0,12.611541086966115,1,0,0,0,0,0,1,0,0,0,0,0,300000.0
714,3715,7000000,10.591125,89.0,0,2014,0.0,92189520.66666667,0.0,3211666.5,15.76142084987672,0,0,0,0,0,0,0,0,0,0,0,0,7000000.0
715,3716,6600000,2.664211,112.0,0,2011,24637469.0,0.0,180557550.0,0.0,15.702580358511794,0,0,0,0,0,0,0,0,0,0,0,0,6600000.0
716,3717,0,0.43182200000000004,84.0,0,1999,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
717,3718,0,1.912284,100.0,1,1977,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,480672.0999999994
718,3719,20000000,12.906327000000001,108.0,0,2004,0.0,6684218.5,168838968.58333334,340360111.5,16.811242881518265,1,0,0,0,0,0,0,0,0,1,0,0,20000000.0
719,3720,0,5.050509,102.0,0,1992,29206421.5,29732649.5,19907009.166666668,25000.0,0.0,1,1,1,0,0,0,0,0,0,1,0,0,480672.0999999994
720,3721,400000,0.984906,100.0,0,2015,0.0,0.0,0.0,0.0,12.899222326086994,0,0,0,0,0,0,0,0,0,0,1,0,400000.0
721,3722,32000000,10.912208,107.0,0,2016,45519046.78571428,121545703.0,78346588.95,42895407.75,17.281246492014,0,0,0,0,0,0,1,0,0,0,0,0,32000000.0
722,3723,0,5.154091,109.0,0,2014,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,480672.0999999994
723,3724,10000000,5.918193,90.0,0,2011,1545961.0,65269673.0,32798046.166666668,40327557.5,16.118095750958314,1,0,0,0,0,0,0,0,0,0,0,0,10000000.0
724,3725,0,11.117131,106.0,1,1994,0.0,60750236.5,24970405.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,480672.0999999994
725,3726,350000,8.438808,99.0,0,1983,6266621.0,0.0,120788547.0,0.0,12.765691290604371,0,0,0,0,0,0,0,0,0,0,0,0,350000.0
726,3727,80000000,5.658857,112.0,0,2009,81121481.0,0.0,266728781.8,64724301.2,18.197537205138154,1,0,0,0,0,0,0,0,0,0,0,0,80000000.0
727,3728,62000000,7.5132449999999995,141.0,1,1994,96379539.4,0.0,148993905.15384614,5777843.0,17.9426449591384,1,0,0,0,1,0,1,0,0,0,0,0,62000000.0
728,3729,1000000,8.005804,107.0,0,1973,0.0,0.0,0.0,0.0,13.815511557963774,1,0,0,0,0,0,1,0,0,0,0,0,1000000.0
729,3730,35000000,10.721799,96.0,1,2015,0.0,0.0,869216.0,426522846.0,17.370858648025116,0,0,0,0,1,0,1,0,0,0,0,0,35000000.0
730,3731,75000000,9.979161999999999,102.0,0,2007,73006131.2,0.0,257937930.95238096,18774100.8,18.132998684833918,1,0,0,0,0,0,0,0,0,0,0,0,75000000.0
731,3732,0,1.1966860000000001,103.0,0,1996,49657990.0,0.0,160632037.4,331816.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,480672.0999999994
732,3733,85000000,12.114932000000001,116.0,1,2001,119674696.42857143,88410092.33333333,170707243.5,128483831.15384616,18.258161826219297,0,0,0,0,1,0,0,0,0,0,0,0,85000000.0
733,3734,160000000,12.572718,123.0,0,2016,78546400.5,0.0,78290277.0,0.0,18.8906843794481,0,1,1,0,0,0,1,0,0,0,0,0,160000000.0
734,3735,13000000,5.607508,114.0,1,2007,23580000.0,37765297.5,22942221.0,21353303.0,16.380459992348886,1,0,0,0,0,0,0,0,0,0,0,0,13000000.0
735,3736,5000000,6.753328,107.0,0,2011,62171206.3,13878334.0,38136073.166666664,165534788.5652174,15.424948670398354,1,0,0,0,0,0,0,0,0,0,0,0,5000000.0
736,3737,0,4.980716,108.0,0,1973,15260000.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
737,3738,2000000,0.397106,81.0,0,2011,0.0,0.0,706500.0,0.0,14.508658238524095,0,0,0,0,0,0,0,0,0,0,0,0,2000000.0
738,3739,6400000,5.235419,93.0,0,2003,320971.6666666667,0.0,191415317.08333334,694438.0,15.671808704579888,1,0,0,0,1,0,0,0,0,0,0,0,6400000.0
739,3740,1000000,14.992310999999999,95.0,0,2015,56303596.0,0.0,93450704.66666667,0.0,13.815511557963774,1,0,0,0,0,0,0,0,0,0,0,0,1000000.0
740,3741,19000000,2.459293,89.0,0,1994,0.0,57915972.0,23489240.666666668,94015551.66666667,16.759949589762293,0,0,0,0,0,0,0,0,0,0,0,1,19000000.0
741,3742,40000000,11.494009,110.0,0,2006,0.0,0.0,39376456.125,92002299.0,17.50439003707821,1,0,1,0,1,0,0,0,0,0,0,0,40000000.0
742,3743,9500000,7.810067999999999,98.0,1,2003,91379051.0,17809760.5,0.0,0.0,16.066802461833923,0,0,0,0,0,0,0,0,0,0,0,0,9500000.0
743,3744,60000000,12.571789,119.0,0,2003,157121457.5,125047485.625,92032455.4,21586678.0,17.909855136853043,0,1,0,0,1,0,1,1,0,1,0,0,60000000.0
744,3745,25000000,11.715867999999999,97.0,0,1995,0.0,62995946.5,13495013.0,0.0,17.034386422832473,1,1,0,0,1,0,1,0,0,1,0,0,25000000.0
745,3746,70000000,12.636205,101.0,1,2004,79916221.66666667,0.0,0.0,15530077.0,18.064005814299346,0,1,0,0,0,0,1,0,0,1,0,0,70000000.0
746,3747,31192,1.585713,89.0,0,2009,1799312.0,0.0,0.0,0.0,10.347948989650975,1,0,0,0,0,0,1,0,0,0,0,0,31192.0
747,3748,6700000,6.502973,87.0,0,2014,0.0,235164368.8,37183056.75,33128737.888888888,15.717618233614914,1,0,0,0,0,0,0,0,0,0,0,0,6700000.0
748,3749,0,4.817146,102.0,0,1990,22862238.0,0.0,26295918.6,11443378.5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,480672.0999999994
749,3750,0,0.938167,140.0,0,2002,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,480672.0999999994
750,3751,5641880,8.651468,93.0,0,2009,5168693.5,0.0,18309793.0,49501.0,15.545728078510228,1,1,1,0,0,0,1,0,0,0,0,0,5641880.0
751,3752,3600000,0.6527470000000001,110.0,0,2008,615847.5,0.0,0.0,0.0,15.096444681204078,1,0,0,0,0,0,0,0,0,0,0,0,3600000.0
752,3753,0,7.960831,118.0,0,2007,0.0,4419399.5,98410061.0,13735203.75,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
753,3754,18000000,8.278336,82.0,0,2006,0.0,0.0,185770160.0,0.0,16.705882371415992,0,0,0,0,0,0,0,0,0,0,0,0,18000000.0
754,3755,25000000,12.868098,85.0,0,2008,710644566.0,47714009.0,0.0,0.0,17.034386422832473,0,0,0,0,1,0,1,0,0,1,0,0,25000000.0
755,3756,0,11.943621,127.0,0,1969,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,480672.0999999994
756,3757,155000000,12.383398,113.0,1,2010,71227026.5,13022756.0,0.0,0.0,18.858935681335133,0,1,1,0,0,0,0,0,0,0,0,1,155000000.0
757,3758,40000000,13.309013,149.0,0,1996,63526199.28571428,0.0,210876539.0,51317770.0,17.50439003707821,1,0,0,0,1,0,0,0,0,0,0,0,40000000.0
758,3759,1900000,4.119962999999999,93.0,0,1986,0.0,14000000.0,0.0,0.0,14.45736497045232,0,0,0,0,0,0,0,0,0,0,0,0,1900000.0
759,3760,75000000,12.558042,123.0,0,2012,85825738.42857143,61131085.0,63543328.0,0.0,18.132998684833918,1,0,0,0,0,0,0,0,0,0,0,0,75000000.0
760,3761,18000000,16.778945999999998,100.0,0,2015,87209179.42857143,0.0,92599704.2962963,35544736.72727273,16.705882371415992,1,0,0,0,0,0,0,0,0,0,0,0,18000000.0
761,3762,110000000,14.886039000000002,128.0,1,2007,103380958.33333333,0.0,84676677.8076923,25332298.25,18.5159909328476,0,0,0,0,1,0,1,0,0,0,0,0,110000000.0
762,3763,30000000,3.3853419999999996,108.0,0,1998,1942671.0,51155219.0,5726562.8,15722132.8,17.216707972959764,1,0,0,0,0,0,0,0,0,0,0,0,30000000.0
763,3764,25000000,7.462378,121.0,0,2008,82466670.0,0.0,68988474.1,24113930.0,17.034386422832473,1,0,0,0,1,0,0,1,0,1,0,0,25000000.0
764,3765,0,5.623518,93.0,0,1988,0.0,0.0,8838210.0,208775592.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
765,3766,6000000,6.743182000000001,86.0,0,2014,0.0,0.0,94794914.28571428,0.0,15.607270193858982,1,0,0,0,0,0,0,0,0,0,0,0,6000000.0
766,3767,6000000,5.58692,103.0,1,1976,19442604.2,0.0,21364881.2,0.0,15.607270193858982,0,0,0,0,0,0,0,1,0,0,0,0,6000000.0
767,3768,1530000,6.4411190000000005,185.0,0,1998,0.0,0.0,20192660.0,0.0,14.240778946963175,1,0,0,0,0,0,0,0,0,0,0,0,1530000.0
768,3769,0,1.29288,101.0,0,1985,6347072.0,0.0,0.0,47268631.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,480672.0999999994
769,3770,0,10.132064,84.0,0,2015,0.0,0.0,125819926.46666667,52973439.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,480672.0999999994
770,3771,20000000,10.725567,100.0,0,2006,127945021.25,0.0,22556101.272727273,0.0,16.811242881518265,1,0,0,0,0,0,0,0,0,0,0,0,20000000.0
771,3772,0,8.790610000000001,104.0,0,1980,0.0,0.0,20200000.0,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,480672.0999999994
772,3773,12000000,9.803023,88.0,0,2012,0.0,211780824.0,0.0,0.0,16.300417291085605,0,0,0,0,0,0,0,0,0,0,0,0,12000000.0
773,3774,3500000,5.316387000000001,116.0,0,1972,13710315.777777778,0.0,0.0,0.0,15.068273812173887,1,0,0,0,1,0,0,1,0,0,0,0,3500000.0
774,3775,60000000,18.275689,96.0,0,2016,90075855.8888889,107838187.71428572,213729106.7352941,42507348.375,17.909855136853043,1,0,0,0,0,0,0,0,0,0,0,0,60000000.0
775,3776,50000000,8.96839,124.0,0,2002,118443961.6,0.0,76661202.6,34803529.666666664,17.72753358339242,1,0,0,0,1,0,0,0,0,0,0,0,50000000.0
776,3777,3000000,0.808339,111.0,0,2004,0.0,0.0,0.0,0.0,14.914123179965662,1,0,0,0,0,0,0,0,0,0,0,0,3000000.0
777,3778,0,0.741482,98.0,0,2006,0.0,0.0,12179295.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,480672.0999999994
778,3779,0,11.104542,94.0,0,1985,23686027.0,154630514.66666666,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,480672.0999999994
779,3780,0,4.543451999999999,109.0,0,2015,0.0,1248748.0,2343660.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
780,3781,25000000,5.670679,110.0,0,2006,37587460.666666664,0.0,114985554.0,40487151.25,17.034386422832473,1,0,0,0,1,0,0,0,0,0,0,0,25000000.0
781,3782,240000,0.602301,127.0,0,2012,0.0,0.0,0.0,0.0,12.388398368982115,0,0,0,0,1,0,0,0,0,0,0,0,240000.0
782,3783,40000000,5.160215,101.0,0,2002,40846082.0,0.0,44280042.0,2647211.0,17.50439003707821,0,0,0,0,1,0,0,0,0,0,0,0,40000000.0
783,3784,994000,5.230003,89.0,1,2006,0.0,0.0,0.0,0.0,13.809493491674422,1,0,0,0,0,0,0,0,0,0,0,0,994000.0
784,3785,175000000,11.787058,118.0,1,2009,186118443.75,105076921.66666667,57070066.2,73459454.25,18.980296537602072,0,1,0,0,1,0,1,0,0,1,0,0,175000000.0
785,3786,2700000,7.657918,93.0,0,1986,0.0,0.0,0.0,0.0,14.80876270134486,0,0,0,0,0,0,1,0,0,1,0,0,2700000.0
786,3787,100000000,13.340272,104.0,0,2004,0.0,63030487.333333336,76553306.0,212000000.0,18.420680753952364,0,0,0,0,0,0,1,0,0,0,0,0,100000000.0
787,3788,125000000,147.098006,123.0,1,2014,204058434.5,59389433.0,147099564.6,103749002.8,18.643824303266577,0,1,0,0,1,0,0,0,0,1,0,0,125000000.0
788,3789,0,6.640014,83.0,0,2008,48199659.333333336,98300073.5,130420713.625,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,480672.0999999994
789,3790,0,3.376611,97.0,0,2006,0.0,0.0,0.0,48965210.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,480672.0999999994
790,3791,12000000,4.405169,108.0,0,1996,9863415.0,0.0,0.0,0.0,16.300417291085605,0,0,0,0,0,0,0,0,0,0,0,0,12000000.0
791,3792,0,0.908184,86.0,0,2009,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,480672.0999999994
792,3793,0,1.572239,120.0,0,1991,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,480672.0999999994
793,3794,8000000,0.406505,121.0,0,1983,0.0,0.0,0.0,0.0,15.894952224644102,0,0,0,0,0,0,0,0,0,0,0,0,8000000.0
794,3795,110000000,68.726676,107.0,0,2017,0.0,0.0,43956302.0,5683383.333333333,18.5159909328476,0,0,0,0,1,0,1,0,0,1,0,0,110000000.0
795,3796,5210000,6.859858,112.0,1,2016,0.0,0.0,0.0,8.0,15.46609060566811,1,0,0,0,1,0,0,1,0,0,0,0,5210000.0
796,3797,4000000,12.565447,99.0,0,1991,0.0,0.0,0.0,0.0,15.201805169084134,0,0,1,0,0,0,0,0,0,1,0,0,4000000.0
797,3798,15000000,5.886769,89.0,1,1993,78247647.0,108912629.5,147214049.0,168713081.0,16.52356082573315,0,0,0,0,0,0,0,0,0,0,0,1,15000000.0
798,3799,0,6.071466,91.0,0,1994,15073942.0,0.0,36448200.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,480672.0999999994
799,3800,4800000,0.343579,99.0,0,1996,0.0,0.0,5091888.0,0.0,15.38412668421143,1,0,0,0,1,0,1,0,0,0,0,0,4800000.0
800,3801,35000000,8.412203,115.0,0,1997,66000000.0,0.0,114376256.0,111691585.0,17.370858648025116,0,0,0,0,0,0,0,0,0,0,0,0,35000000.0
