popularity,iscollect,Drama,Adventure,Fantasy,Western,Thriller,Animation,Action,Mystery,Foreign,Science Fiction,Documentary,Family,director_success,producer_success,actor1_success,actor2_success,budget
5.289632,0,1,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4.766591,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,17.335971360453247,0.0,15.894081595865615,16.860032995687696
5.886972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,15.761420707019589
6.477258,0,1,0,0,0,0,0,0,0,0,0,0,0,16.73502495816454,0.0,16.276408030316883,17.66217110824776,16.951004773893427
5.511475,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,17.967208153049775,15.713232361720845,0.0,0.0
15.064832999999998,0,0,1,0,0,0,1,0,0,0,0,0,1,15.369298753197215,0.0,17.207067351464712,16.504382492816376,16.11809565095832
8.105858999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,20.468887012911487,0.0,16.811242831518268
13.031671000000001,0,1,0,0,1,0,0,1,0,0,0,0,0,18.420680743952367,0.0,17.169752591152704,13.641157170819495,0.0
14.481103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,16.475520973292753,14.50865773852422,0.0,15.86963429165982
12.912491000000001,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,17.111611944535507,14.935838675270894,16.738623857948042,17.665658159674333
0.8888799999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12.65075846679162
6.143324,1,0,0,0,0,1,0,1,0,0,0,0,0,17.553180176247643,0.0,0.0,0.0,16.11809565095832
11.414893,0,1,0,0,0,0,0,0,0,0,0,0,0,17.114781520702884,0.0,0.0,16.531306284884742,16.99356438831222
10.605595,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,15.38412647587812
10.348612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,18.640590255392546,0.0,16.57722688938422,0.0
3.546146,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,15.60727002719233
8.668146,1,0,0,0,0,1,0,0,0,0,0,0,0,15.917027754400037,15.917027754400037,0.0,0.0,14.914122846632385
15.174973000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,14.290856143520644,15.711536494597555,18.110434893333398,17.074024854866213,0.0
11.803808,1,0,0,0,0,0,0,0,0,0,0,0,0,17.998095931389727,0.0,19.025528389111862,18.183292567989714,18.92145603186485
0.882065,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.388952,0,1,0,0,0,0,0,0,0,0,0,0,0,13.466389865822995,0.0,18.974117216324657,0.0,0.0
4.496585,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,19.96963377480591,15.151379143030589,12.596234588562872,3.218875824868201
5.149058,1,0,0,0,0,0,0,0,0,0,0,0,0,19.22721122439934,0.0,13.476246026513868,0.0,16.523560759066484
6.477291999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16.90655301132259
5.244333,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9.941228,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,17.034386382832476
3.801832,0,1,0,0,0,0,0,0,0,0,0,0,0,16.60110551869471,0.0,17.462955772882758,2.0794415416798357,16.300417207752275
4.584117,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.785718730956393,0.0,13.621024917774148
1.335544,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,14.501129975881641,0.0
3.782108,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14.41254323533855
8.842959,0,1,1,0,0,0,0,1,0,0,0,0,0,14.78895825923289,0.0,0.0,0.0,14.880221294956705
1.8301779999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,14.28964564098946,15.290502373845452,17.33463813482469,16.9277626251759,15.123843377614453
8.00158,1,1,0,0,0,1,0,1,0,0,0,0,0,0.0,19.337771155997086,13.245628249192901,0.0,16.588099280204055
11.153781,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,16.92858305803804,0.0,0.0
12.671636999999999,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,14.648419680899375,17.444436961582266,16.811242831518268
9.46307,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,13.926980373786275,18.923473268601306,18.184958410431296
3.324489,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7.505786,0,0,0,1,0,0,1,0,0,0,0,0,1,16.892822818510687,14.931307671386485,14.729590848612284,0.0,16.99356438831222
0.285487,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
5.7825440000000015,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12.834681304952548
11.120239999999999,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,16.38829796366695,0.0,0.0,0.0
10.668658,1,0,0,0,0,0,0,0,0,0,0,0,0,16.73518169934258,0.0,19.34181042918446,16.126993249665578,17.622173047734595
12.222576,0,1,1,0,0,0,0,1,0,0,0,0,0,16.858443351920897,16.858443351920897,17.074024854866213,0.0,16.25785759333348
7.224683,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
10.827266,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,15.068273526459642
8.025145,1,0,0,0,0,0,0,0,0,0,0,0,1,14.528911244551466,0.0,0.0,17.411402632483526,17.45309671769066
0.460016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.214608098422191
10.534436999999999,1,1,0,1,0,0,0,0,1,0,0,0,0,0.0,15.420723959705265,18.481399478987075,12.755052067344035,17.766754276545697
11.419388,0,1,0,0,0,1,0,0,1,0,0,0,0,18.767152984874755,0.0,16.302188305099698,0.0,18.75715298057358
31.282028999999998,1,1,0,0,0,0,0,0,0,0,0,0,0,15.341793574888325,0.0,19.09565079188356,0.0,17.4264284706085
7.757795,0,1,0,0,0,0,0,0,0,0,0,0,0,17.361474583939327,13.9184840268916,13.53438693180974,15.872834294390492,18.132998671500584
1.610123,0,0,1,1,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,14.15965188323322,0.0
2.015641,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,17.789722701890604,0.0,0.0
7.873794,0,1,1,0,0,0,0,1,0,0,0,0,0,16.699384025409348,0.0,0.0,16.74053293321266,16.64872390202049
13.35278,1,1,0,0,0,0,0,0,0,0,0,0,0,15.424948470398377,0.0,0.0,16.390436826276073,16.811242831518268
41.613762,1,1,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,16.926084434288267,19.750168069491735,18.348110051117533
4.8830849999999995,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,15.7645883988677,15.594881606612384,16.11809565095832
1.3475780000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,16.85599939545853,0.0
9.830853,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,16.91759217312653,0.0,17.514356605175387,18.064005800013632
7.637221,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,16.724852843244854,0.0,0.0
6.894153,0,1,0,0,0,1,0,1,0,0,0,0,0,5.988961416889862,18.481399478987075,17.794784016416273,0.0,17.37085861945369
0.782345,0,0,1,1,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
5.486893,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,15.2037510241926,18.792244300384848,14.690979295318177
6.706262,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,14.729590848612284,0.0,16.64872390202049
0.386315,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,17.107636844572067,0.0,14.077874822431765
7.977692999999999,1,1,0,0,0,0,0,0,0,0,0,0,0,12.283801910025678,16.877889800192303,18.468821182810306,16.300417207752275,16.166885815127753
6.620033,0,0,1,0,0,0,0,0,0,0,0,0,0,13.730212984301696,0.0,17.092230068486714,16.678132378857512,18.184958410431296
13.235111999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,18.767152984874755,16.939797598759668,17.48728746877223,14.249311714582749,18.75715298057358
12.165685,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,10.096872681686063,0.0,0.0,0.0
9.113415,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,17.136401886169324,0.0
7.888302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,17.134973198493537,16.012735135300492
6.9823020000000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,15.591151993436535
5.660648999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,18.119054150345658,16.724852843244854,16.64872390202049
13.905420000000001,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,15.35498448467545,0.0,15.201804919084164
15.30326,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.60300230074632,0.0,16.523560759066484
1.921026,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,16.300417207752275,17.44536808650775,0.0,14.690979295318177
7.266576,0,1,0,0,0,0,0,0,0,0,0,0,0,16.759934694915305,0.0,0.0,0.0,14.403297222866392
13.981499,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,17.239410280255953,14.731801289838428
10.834506,1,1,0,0,0,0,0,0,0,0,0,0,0,17.19650523230891,17.385311246701523,18.299022494344204,0.0,19.113827924512307
6.5290940000000015,1,1,0,0,1,1,0,1,0,0,0,0,0,0.0,17.808475854012173,15.201804919084164,0.0,0.0
15.460102,1,1,0,0,0,0,0,0,0,0,0,0,0,17.925121001406808,0.0,0.0,19.31703979708356,17.822843743196746
11.251674000000001,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,16.118776019455176,0.0,0.0
8.176134,0,0,0,0,0,1,0,0,0,0,1,0,0,16.236799684588057,0.0,16.236799684588057,0.0,16.333207030575267
10.412194,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,14.946750398225596,16.736193154561267,0.0
2.969721,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.2726759999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
8.277764999999999,1,1,0,1,0,0,0,0,0,0,0,0,0,16.331315161473775,0.0,16.64872390202049,0.0,17.37085861945369
18.469238,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,18.197537192638155
6.7660860000000005,0,0,0,1,0,1,0,1,0,0,0,0,0,15.718568080732908,15.542603853463069,15.718568080732908,0.0,16.012735135300492
6.097503,0,0,0,0,0,0,0,0,0,0,0,0,0,18.674589096212845,17.802619607078203,0.0,0.0,17.216707939626428
16.897541,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,18.764765786635078,0.0,18.683045008419853
0.495813,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.4106349999999996,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
5.260924,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,15.068273526459642
11.787784,1,0,1,1,0,0,0,0,0,0,0,0,0,18.764270448342444,16.050477940646527,18.183292567989714,19.57239287455125,17.727533563392424
8.730934,0,1,0,0,0,0,0,0,0,0,0,0,0,18.04622175429584,18.768455466160297,13.48696204556011,16.738202781240627,16.811242831518268
1.456485,0,0,0,0,0,1,0,0,0,0,0,0,0,17.414609714253928,17.414609714253928,17.414609714253928,16.46875252257149,15.761420707019589
10.749404,1,0,0,0,0,0,0,0,0,0,0,0,0,16.692952248331427,4.912654885736052,0.0,0.0,16.811242831518268
6.194478,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4.368078,0,1,0,0,0,0,0,0,0,0,0,0,0,17.210018951475632,0.0,13.89550587989974,0.0,0.0
14.705865,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,12.712335877396221,0.0,18.132998671500584
8.976337,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,17.2449005663566,0.0,15.60727002719233
14.019239,0,0,0,0,0,0,0,1,0,0,0,0,0,15.5453467499879,0.0,18.381824555551862,19.939666415864327,18.890684373198106
7.850797,1,0,0,0,0,0,1,1,0,0,0,0,1,0.0,18.649633453387086,14.847931048474093,0.0,17.622173047734595
10.652818,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,11.77528972943772
11.107782,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16.11809565095832
2.263584,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,17.399029496420386
0.23646599999999998,0,1,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,16.38045991542581,15.816990558174398
2.301098,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,15.176487111099876
7.565799,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,18.764765786635078,12.387952438094013,18.534009429259367
1.81433,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14.50865773852422
10.102471000000001,0,0,1,0,0,0,0,1,0,0,0,0,1,18.490369069555033,0.0,16.11809565095832,0.0,17.622173047734595
8.579638000000001,0,0,0,1,0,0,0,0,0,0,0,0,1,18.321679829759052,18.448546813358842,0.0,17.053133276567454,17.98989782785991
10.573867,1,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12.330093960375919
6.645799,0,1,0,0,0,0,0,0,0,0,0,0,0,13.730212984301696,13.730212984301696,17.092230068486714,18.573203416437387,18.258161814454592
3.47537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1.629476,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,15.86963429165982,0.0,0.0
7.000272,0,0,1,0,0,0,0,1,0,0,1,0,0,18.209172143326143,15.420723959705265,2.0794415416798357,18.481399478987075,17.727533563392424
3.7917120000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,13.771809422693176,0.0,15.520258650202699
0.690159,0,1,0,1,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
14.471373000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,16.176364559082295,0.0,0.0,16.57722688938422,17.216707939626428
15.862632000000001,1,1,0,0,0,1,0,0,1,0,0,0,0,0.0,18.56348523568515,18.56348523568515,17.183061941501055,17.182806387950748
11.23297,0,0,0,0,0,1,0,0,0,0,0,0,0,14.805808714080234,0.0,0.0,18.84181304479744,17.50439001207821
9.339316,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,15.201804919084164,16.77661277316671,14.845129975145431
9.338989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,18.46829147953593,0.0,0.0,16.523560759066484
10.763622,0,0,0,0,0,0,0,0,0,0,0,0,0,18.459051759676548,17.745137697340773,0.0,16.677539538405412,16.811242831518268
12.155114999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,12.94066162848978,0.0,13.458835614025542
2.199471,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5.308718,0,0,0,0,0,0,0,0,0,0,0,0,0,14.547900566817574,14.85678535793596,16.57722688938422,16.939797598759668,17.50439001207821
0.43737200000000004,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,16.768857167186667,12.100712129872349
10.973822,0,0,0,0,0,0,0,0,0,0,0,0,0,16.276408030316883,0.0,16.07378769168366,0.0,17.24949776244942
17.612244,0,0,0,0,0,0,0,0,0,0,0,1,0,17.52763430807157,13.9184840268916,12.712335877396221,12.325445527821488,16.811242831518268
3.600917,0,1,0,0,0,1,0,0,0,0,0,0,0,15.894081595865615,15.894081595865615,15.201804919084164,18.807973469992188,17.034386382832476
18.960549,1,1,0,0,0,1,0,0,1,0,0,0,0,0.0,16.622180546980008,14.87721263554561,15.893191676007303,16.523560759066484
1.987795,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,16.73181264454895,0.0,14.50865773852422
4.1956940000000005,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16.11809565095832
12.817945,0,0,1,0,0,1,0,1,0,0,0,0,0,19.47822168062434,0.0,16.11809565095832,18.481399478987075,18.75715298057358
12.819564999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,18.261685012461907,16.556486830671705,16.263705590849312,13.235815269406785,0.0
1.221702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
6.162257,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16.99356438831222
13.464246,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,16.834538468792836,16.11809565095832
0.756243,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,15.60727002719233,0.0,12.61153775363834
10.591125,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,17.860670443206995,0.0,15.672627743947528,15.761420707019589
2.664211,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,15.702580206996656
0.43182200000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1.912284,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
12.906327000000001,0,0,0,1,0,0,1,0,0,0,1,0,1,13.466389865822995,13.466389865822995,16.11809565095832,14.930368501802272,16.811242831518268
5.050509,0,0,0,0,0,1,0,0,0,0,0,0,0,16.89387185333465,0.0,13.603554196040628,0.0,0.0
0.984906,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,12.89921982609012
10.912208,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,18.615800906394405,0.0,0.0,17.281246460764002
5.154091,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5.918193,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,16.531306284884742,17.55567969270923,16.11809565095832
11.117131,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,17.967208153049775,15.713232361720845,0.0,0.0
8.438808,0,1,0,0,0,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,12.765688433465595
5.658857,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,16.860107421489456,0.0,18.197537192638155
7.513244999999999,1,1,0,0,0,0,0,0,0,0,0,0,0,14.805808714080234,16.050477940646527,20.468887012911487,0.0,17.942644943009363
8.005804,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,13.815510557964275
10.721799,1,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,14.358388765117095,0.0,17.37085861945369
9.979161999999999,0,1,0,0,0,1,0,0,0,0,0,0,0,17.030846926340047,0.0,17.464503699462746,19.125227215017237,18.132998671500584
1.1966860000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,16.946888574827188,0.0,0.0,12.712335877396221,0.0
12.114932000000001,1,1,0,0,0,0,0,0,0,0,0,0,0,18.168952104183447,17.545705716703573,17.067303268550376,17.586898001522854,18.258161814454592
12.572718,0,1,0,0,0,1,0,1,0,0,0,0,0,16.093813614070207,0.0,0.0,0.0,18.890684373198106
5.607508,1,0,1,0,0,0,1,0,0,0,0,0,1,0.0,13.96416157088095,0.0,16.876716992932927,16.38045991542581
6.753328,0,0,1,0,0,0,0,0,0,0,1,0,1,16.12136679492836,16.445839477020453,16.59893888138072,16.61833018663006,15.424948470398377
4.980716,0,1,0,0,0,0,0,0,0,0,0,0,0,18.238011086578425,0.0,0.0,0.0,0.0
0.397106,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,14.161225661666665,16.916153280911466,14.50865773852422
5.235419,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,16.61833018663006,13.450858164333305,15.6718085483299
14.992310999999999,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,17.02856004262815,0.0,13.815510557964275
2.459293,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,17.87450375942453,17.06951450196664,17.46392227771708,16.759949537130716
11.494009,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,18.44650620730786,0.0,17.50439001207821
7.8100679999999985,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16.06680235657077
12.571789,0,0,0,0,0,0,0,0,0,0,0,0,0,15.312778153923068,17.860670443206995,16.302188305099698,15.365357476704292,17.909855120186375
11.715867999999999,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,18.649633453387086,17.516443056421636,0.0,17.034386382832476
12.636205,1,1,0,0,0,0,0,0,0,0,0,0,0,18.621136216255678,0.0,0.0,16.558289153258098,18.064005800013632
1.585713,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,10.347916930662434
6.502973,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,17.416728551102494,3.1354942159291497,16.660473719407403,15.717618084361195
4.817146,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,14.50865773852422,14.151982794585487,0.0
0.938167,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
8.651468,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.809748150372926,15.545727901264362
0.6527470000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,13.920380353238544,0.0,0.0,0.0,15.096444403426338
7.960831,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,14.98075698293384,0.0,16.815524900361368,0.0
8.278336,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16.70588231586044
12.868098,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,17.416728551102494,0.0,0.0,17.034386382832476
11.943621,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
12.383398,1,1,0,0,0,1,0,1,0,0,0,0,0,18.022927626849093,16.382208846692002,0.0,0.0,18.858935674883522
13.309013,0,1,0,0,0,0,0,0,0,0,0,0,0,17.44792208920626,0.0,12.132953415179365,13.53438693180974,17.50439001207821
4.119962999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,16.454567887579532,0.0,0.0,14.457364444136667
12.558042,0,1,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,18.132998671500584
16.778945999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,15.420723959705265,0.0,18.481399478987075,0.0,16.70588231586044
14.886039000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,18.376817222424744,0.0,17.48728746877223,17.896732544581067,18.515990923756693
3.3853419999999996,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,19.089883818720818,0.0,15.04460739400109,17.216707939626428
7.462378,0,1,0,0,0,1,0,1,0,0,1,0,0,18.22790476967492,0.0,15.62559754744503,3.1354942159291497,17.034386382832476
5.623518,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,14.50865773852422,14.648419680899375,0.0
6.743182000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,18.923485202008923,0.0,15.60727002719233
5.58692,1,1,1,0,0,0,0,0,0,0,0,0,0,17.549204354561176,0.0,17.549204354561176,0.0,15.60727002719233
6.4411190000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14.240778293368619
1.29288,0,1,0,0,0,0,0,0,0,0,0,0,0,15.663504162166285,0.0,0.0,0.0,0.0
10.132064,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,14.817785939924336,17.13460467991738,0.0
10.725567,0,1,0,0,0,1,0,1,0,0,0,0,0,18.600952518043087,0.0,14.249311714582749,17.646715990588422,16.811242831518268
8.790610000000001,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,16.310501028045167,0.0,0.0,0.0
9.803023,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,19.171062448789122,0.0,0.0,16.300417207752275
5.3163870000000015,0,0,0,0,0,0,0,0,0,0,0,1,0,15.60727002719233,0.0,0.0,0.0,15.068273526459642
18.275689,0,1,0,0,0,1,0,0,0,0,0,0,0,16.176364559082295,0.0,17.464503699462746,15.365357476704292,17.909855120186375
8.96839,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,16.939797598759668,16.82247891958966,17.727533563392424
0.808339,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14.914122846632385
0.741482,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,16.99356438831222,0.0,0.0
11.104542,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4.543451999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14.037652007342016,15.400295467023547,0.0,0.0
5.670679,0,1,0,0,0,0,0,0,0,0,0,0,0,18.334612943472553,0.0,0.0,17.794784016416273,17.034386382832476
0.602301,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12.388394202324125
5.160215,0,0,1,0,0,0,0,0,0,0,1,0,1,17.525321462797745,0.0,14.294390922163306,14.501129975881641,17.50439001207821
5.230003,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13.809492485638712
11.787058,1,0,0,0,0,0,0,0,0,0,0,0,0,16.231694478345098,18.341363408133045,16.811242831518268,18.55341673157618,18.980296531887788
7.657918,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,16.359446439964167,0.0,0.0,14.808762330974558
13.340272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13.9184840268916,15.04460739400109,19.172096832636285,18.420680743952367
147.098006,1,1,0,0,0,0,0,0,0,0,0,0,0,19.25742913095064,17.899626872884678,16.442459374525633,13.926980373786275,18.643824295266572
6.640014,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,18.518082661819204,17.08834412442586,0.0,0.0
3.376611,0,1,0,0,0,0,0,0,0,0,0,0,0,9.955842782870057,0.0,0.0,0.0,0.0
4.405169,0,1,0,0,0,1,0,1,0,0,0,0,0,17.434381759194572,0.0,0.0,0.0,16.300417207752275
0.908184,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
1.572239,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.406505,0,1,1,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,15.89495209964411
68.726676,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,12.97461946368475,16.531605976011992,18.515990923756693
6.859858,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,2.0794415416798357,15.466090413729551
12.565447,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,15.201804919084164
5.886769,1,1,0,0,0,0,0,0,0,0,0,0,0,17.35291531112363,18.80739820128088,17.46392227771708,18.80739820128088,16.523560759066484
6.071466,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,17.411402632483526,0.0,0.0
