,popularity,iscollect,Drama,Adventure,Fantasy,Western,Thriller,Animation,Action,Mystery,Foreign,Science Fiction,Documentary,Family,director_success,producer_success,actor1_success,actor2_success,revenue,budget
791,17.496832,1,0,0,0,0,0,1,0,0,0,0,0,1,17.469424532563007,0.0,0.0,0.0,19.219538378934427,17.50439001207821
792,10.890236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,18.108442597255095,16.38045991542581
793,2.947411,0,1,1,0,0,1,0,1,0,0,0,0,0,16.47057311780291,0.0,15.239156097283981,0.0,16.209714936876978,17.50439001207821
794,14.141837,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,17.821513513378697,17.007316230132204,14.648419680899377,18.3547226450242,17.034386382832476
795,24.515462,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,16.83887040119806,16.38045991542581
796,4.222195,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,17.329435640807215,2.0794415416798357
797,5.159349,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,14.729590848612284,0.0,8.440528106480754,0.0
798,3.215954,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,11.104295353518909,0.0
799,16.747792999999998,0,0,1,0,0,1,0,1,0,0,0,0,0,9.52325149847374,0.0,2.079441541679836,15.077722175621721,18.99300851122352,18.51599092375669
800,8.585856,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,16.19956346576106,0.0,17.892686122840352,15.424948470398375
801,12.822085,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,16.38045991542581,17.183061941501055,16.455750616451347,14.914122846632385
802,3.18614,0,0,0,0,0,0,0,0,0,0,0,0,0,17.681240358224567,13.466389865822995,0.0,14.326651332065179,13.023821782196471,15.761420707019587
803,11.179855,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,17.283009499447555,16.523560759066484
804,10.605851,1,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,16.823177726474217,19.279031094211806,18.725809730007867,16.811242831518264
805,11.535478,0,0,0,0,0,1,0,0,0,0,0,0,0,16.76794276912247,0.0,18.468821182810302,14.914122846632385,16.421983743603196,16.454567887579532
806,7.351027999999999,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,16.732868339931525,14.914122846632385
807,4.433261,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,16.451310874982074,11.840284877074769,0.0
808,13.567726,0,1,0,0,0,1,0,0,0,0,0,0,0,9.210340371976184,0.0,0.0,0.0,10.399585250897506,0.0
809,18.311054,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,17.464503699462746,14.374816012036838,19.209234731466264,18.132998671500584
810,9.874043,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,19.355600206532493,2.079441541679836,0.0,19.712361297244676,17.553180176247643
811,5.50751,0,1,0,0,0,0,0,0,0,0,0,0,0,19.284048154719578,0.0,0.0,0.0,14.151982794585487,0.0
812,11.840557,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0,17.802619607078203,0.0,17.155396844741265,19.314263035863064,17.312018119430753
813,3.94159,0,1,0,0,0,0,0,0,0,0,0,0,0,14.253091067976372,0.0,0.0,17.026092443005954,16.860032995687696,16.523560759066484
814,12.229381,1,0,1,0,0,1,0,1,0,0,1,0,0,0.0,0.0,16.276408030316883,0.0,17.55976239441301,17.72753356339242
815,11.119707,0,1,0,0,0,1,0,0,0,0,0,0,0,16.47057311780291,0.0,0.0,0.0,17.922126632899133,17.281246460764002
816,9.592265,0,0,0,0,0,0,0,0,0,0,0,0,0,13.730212984301696,15.081805554183596,17.092230068486714,16.81522738264038,17.534072568797775,16.300417207752275
817,1.522753,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,16.90655301132259,11.512925464970229
818,14.307672,1,0,1,0,0,0,1,0,0,0,0,0,1,16.811242831518268,19.70540360479857,0.0,17.896732544581067,19.26978648200063,0.0
819,2.678923,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19.558567776365358,14.692003354124255,13.815510557964274
820,5.350658,0,0,0,0,0,1,0,0,1,0,0,0,0,11.269528184628749,0.0,0.0,0.0,9.129238770539141,15.201804919084164
821,6.5075970000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14.979286172538798,14.979286172538798,14.979286172538798,14.771022002991712,13.694472229587218
822,9.082538,0,1,0,0,0,0,0,0,0,0,0,0,0,18.165998846391574,0.0,16.939797598759668,4.9126548857360515,18.952064356715862,17.72753356339242
823,9.555852,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,14.50865773852422,0.0,0.0,14.038654109278484,0.0
824,8.555544,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,16.860107421489456,18.459434627003578,18.51599092375669
825,7.0489570000000015,1,1,0,0,0,0,0,0,0,0,0,0,0,15.894081595865615,15.894081595865615,0.0,12.945533115813227,16.587637611151298,14.808762330974558
826,8.959821,0,1,0,0,0,0,0,1,0,0,0,0,0,11.862624131172314,16.369239742510526,16.369239742510526,16.774128123179246,17.97559192309749,15.166177741441013
827,3.759301,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,18.82614585206053,16.11809565095832
828,11.415316,0,1,0,0,0,0,0,0,0,0,0,0,0,19.57239287455125,0.0,16.302188305099698,4.9126548857360515,15.798745255456405,17.80449460452855
829,0.892007,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.330431852234003,13.122363377404328
830,2.447359,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,17.318304349919917,16.213405830762643,18.89691492294874,15.60727002719233
831,8.032616,0,1,0,0,0,0,0,0,0,0,0,0,0,17.821513513378697,0.0,14.598976847265822,0.0,14.962335701333625,16.300417207752275
832,28.505341,1,1,0,0,0,0,0,1,0,0,0,0,0,10.78894787401768,15.794827021800005,14.648419680899377,17.27808521930133,19.740350871681642,18.82614585206053
833,5.892859,1,0,0,0,0,0,0,1,0,0,0,0,0,17.921885201050852,12.499689571844954,12.499689571844954,12.499689571844954,17.997518073742768,16.489659207390805
834,10.778028,0,1,0,0,0,0,0,0,0,0,0,0,0,17.358942648280465,0.0,17.464503699462746,2.079441541679836,17.403474464009694,17.216707939626428
835,0.91273,0,1,0,0,0,1,0,0,0,0,0,0,0,16.33999394726424,0.0,19.96963377480591,0.0,14.082393061338518,0.0
836,8.870325,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,17.54339161469007,0.0,16.8845267034804,0.0
837,29.36178,1,0,1,0,0,1,0,1,0,0,1,0,0,18.420680743952367,14.697373806781636,16.287856484454082,18.299022494344204,19.752672920089054,18.82614585206053
838,7.464981,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,16.82247891958966,16.637112812282158,0.0
839,5.296777,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,18.17696707089345,0.0,0.0,16.09759677733891,15.201804919084164
840,1.68625,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,15.925723758310866,0.0,14.9070962175947,16.18776797156743
841,4.5815769999999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,17.889581219858503,0.0,16.253468671744212,0.0
842,0.727837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,12.919852990747582,0.0,12.821190714770047,0.0
843,5.2196669999999985,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,18.57768618506829,2.079441541679836,17.11826326910146,16.811242831518264
844,7.503125999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,13.46453363514018,13.46453363514018,0.0,0.0,13.827625870285553,12.779873068457553
845,17.185349,1,1,0,0,0,1,0,0,0,0,0,0,0,19.31703979708356,0.0,19.31703979708356,16.724852843244854,18.73378244757928,17.80449460452855
846,16.01076,0,1,1,0,0,1,0,0,0,0,0,0,0,16.187561730464694,14.048280427249107,12.132953415179365,0.0,15.793339828311348,16.811242831518264
847,2.8188020000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14.787418761480989,16.99356438831222
848,1.856101,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,15.60727002719233,15.925723758310866,16.70588231586044,15.671808548329901
849,8.159556,0,1,0,0,0,0,0,0,0,0,0,0,0,14.731801289838428,14.731801289838428,14.731801289838428,0.0,15.955576721460545,0.0
850,9.424157,0,1,0,0,0,0,0,0,0,0,0,0,0,16.44637743722783,0.0,18.635165879132085,0.0,17.68729410749692,15.60727002719233
851,2.936443,0,0,0,0,0,0,0,0,0,0,0,0,1,16.89387185333465,0.0,17.472599893550985,0.0,14.529699793490925,16.523560759066484
852,13.177741,0,1,0,0,0,0,0,0,0,0,0,0,0,16.506305472541122,16.506305472541122,18.566200314114266,0.0,11.936629887534313,0.0
853,6.853782000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,17.415875961184906,0.0
854,0.947509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14.695798497619505,14.602389855660546
855,1.199003,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,13.695632955233025,0.0
856,11.37237,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16.11809565095832,15.761420707019587
857,17.328902,1,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,16.85599939545853,19.764216695242787,17.893048001869992
858,11.387338,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13.232114241363446,16.09277784297403
859,5.532019999999998,0,1,0,0,0,1,0,0,0,0,0,0,0,16.47057311780291,0.0,0.0,16.213405830762643,15.899754051795206,16.38045991542581
860,4.1975440000000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,15.894081595865615,0.0,16.508966512576144,16.99356438831222
861,12.01525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,18.023077534965914,0.0,0.0,18.395803372295088,16.64872390202049
862,0.007294,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,10.184447079227082,0.0
863,2.2013700000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,15.446479015748649,0.0,0.0,0.0,14.787386978705662,0.0
864,1.489895,0,1,0,0,0,0,0,0,0,0,0,0,0,15.818640007894773,0.0,0.0,0.0,13.359920945851107,0.0
865,5.91265,0,1,0,0,0,0,0,0,0,0,0,0,0,18.50668663644517,0.0,15.958458916883194,0.0,16.061322315907194,17.72753356339242
866,1.879162,0,1,0,0,0,0,0,0,0,0,0,0,0,13.039472952162638,0.0,0.0,0.0,15.89495209964411,11.925035115797062
867,1.404434,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11.819623090350525,0.0
868,6.363884,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,13.170520960584206,12.132953415179365,18.502628506624998,18.29284737244248
869,15.672195,0,1,0,0,0,0,0,0,0,0,0,0,0,19.78292292661016,0.0,16.926084434288267,0.0,17.147715068139483,17.24949776244942
870,6.737142,0,0,1,0,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,15.623970789853148,15.201804919084164
871,6.065049,1,0,0,0,0,0,0,0,0,0,0,0,0,18.21369897214323,0.0,18.21369897214323,0.0,17.701600181365915,0.0
872,1.6899259999999998,0,1,0,0,0,1,0,1,0,0,0,0,0,16.738202781240627,0.0,0.0,0.0,14.949115081075089,0.0
873,6.752119,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,15.761420707019589,14.854557892336619,16.155623297066718,17.72753356339242
874,16.018525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,13.771809422693176,16.56915260772401,18.802520771288577,16.523560759066484
875,7.926621000000001,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,14.931307671386485,16.276408030316883,0.0,17.730711388752574,17.399029496420383
876,3.043177,0,1,0,0,0,1,0,0,0,0,0,0,0,18.68147110895117,0.0,0.0,17.070861831192268,17.55700259956578,0.0
877,9.995617,0,1,0,0,0,1,0,0,1,0,0,0,0,16.506305472541122,0.0,16.11809565095832,16.817092637987926,17.46622957663181,17.72753356339242
878,8.207548,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,16.426270994509874,15.087133692972422,0.0,15.088760233445438,0.0
879,11.29356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,16.38319455749684,0.0,18.56348523568515,17.688078800451624,16.38045991542581
880,6.914615,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,18.83939107881055,17.312028331499825,0.0,13.88559803015723,15.856730886823913
881,17.285093,1,0,1,1,0,0,0,0,0,0,0,0,1,17.52763430807157,0.0,0.0,12.712335877396221,20.74843746649716,19.11382792451231
882,9.421301,1,0,0,1,0,1,0,1,0,0,0,0,0,17.57510568868383,14.015861929720767,0.0,0.0,18.820914559344576,17.858561825798823
883,14.31675,0,1,0,0,0,1,0,1,0,0,0,0,0,9.52325149847374,18.99300851122352,2.079441541679836,11.72406930688888,18.162924150844432,17.034386382832476
884,2.115609,1,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,16.723230954195053,0.0
885,6.970037,1,0,0,0,0,1,0,1,0,0,0,0,0,17.549204354561176,17.549204354561176,17.549204354561176,0.0,17.7190833406143,0.0
886,0.223633,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,5.723585101952382,0.0
887,10.680121,0,1,0,0,0,0,0,0,0,0,0,0,0,15.369298753197215,18.622946984945408,17.114781520702884,11.048538035310022,17.815298696236717,16.811242831518264
888,6.7199490000000015,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,15.420723959705265,0.0,0.0,19.72561331362345,15.424948470398375
889,1.818561,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16.38829796366695,0.0
890,1.698895,0,1,1,0,0,1,0,1,0,0,0,0,0,16.33999394726424,15.969915429089744,15.148006647754721,0.0,15.910529145064265,0.0
891,10.722672,0,0,0,1,0,0,0,0,0,0,1,0,0,16.773816212016076,16.773816212016076,0.0,0.0,17.452116605959088,17.4264284706085
892,2.564695,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,18.44350711864261,12.865531182782323,0.0
893,6.570917999999999,0,1,0,0,0,1,0,0,0,0,0,0,0,16.73502495816454,0.0,18.807973469992188,0.0,16.38045991542581,17.034386382832476
894,6.824871000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,16.556486830671705,0.0,19.67969281464384,18.420881643770645,17.72753356339242
895,3.507084,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,15.096444403426338,15.89495209964411,15.509092356730175,0.0
896,14.21769,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,17.170684070731653,0.0,12.2398506895791,18.55341673157618,16.300417207752275
897,8.157587,0,1,1,1,0,0,0,0,0,0,0,0,0,17.925121001406808,0.0,18.19211837482836,16.806499549923345,16.729598842477756,16.811242831518264
898,5.787334,0,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,11.733609995369179,0.0,16.626549744869045,0.0
899,1.323587,0,1,0,0,0,0,0,1,0,0,0,0,0,16.90655301132259,0.0,0.0,0.0,16.759949537130716,16.300417207752275
900,11.112153,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,16.6406670027879,16.811242831518264
901,1.568839,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,10.862147880776794,0.0
902,12.577266,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,14.220975666072441,20.46888701291149,18.224065217389626,20.4832762254559,19.0358663830426
903,1.833948,0,1,1,0,0,1,0,1,0,0,0,0,0,0.0,0.0,17.155380364546232,0.0,16.464155847267936,0.0
904,13.473381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,16.11809565095832,0.0,19.123907514337915,18.420680743952367
905,8.34322,0,1,0,0,0,0,0,0,0,0,0,0,0,15.370746106663434,0.0,16.357622500123036,17.87450375942453,18.346210894021088,16.588099280204055
906,20.58258,1,1,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,20.80478969240957,19.33697147582652
907,14.004074,0,1,0,0,0,0,0,0,0,0,0,0,0,17.622173047734595,0.0,18.481399478987075,18.44350711864261,18.671433275509983,17.24949776244942
908,6.1337449999999984,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,18.44350711864261,18.224065217389626,14.748286262938278,16.077273656438063
909,6.770051,0,0,0,0,0,1,0,0,0,0,1,0,0,17.685710630600546,0.0,0.0,0.0,10.330975044678787,0.0
910,4.3336169999999985,0,1,0,0,0,0,0,0,0,0,0,0,0,9.955842782870057,0.0,15.182614454378227,0.0,7.757906208351747,0.0
911,1.333969,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,8.149601735736155,0.0,14.215978534515415,15.068273526459642
912,11.829231,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,17.516443056421636,0.0,14.535757695038033,17.034386382832476
913,7.6612399999999985,0,1,0,0,0,1,0,0,0,0,0,0,0,16.176364559082295,0.0,0.0,17.532947269251572,17.728898830990335,17.72753356339242
914,8.475983,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,20.162910499611737,18.23097057849132,15.341566861459324,16.012735135300492
915,7.916658,1,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,17.937794488875618,0.0
916,8.344282000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,15.320903089571507,0.0,0.0,16.678132378857512,17.16371572921376,15.687312734865866
917,1.679042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19.450300161133523,0.0,0.0,15.11364533770555,0.0
918,0.739665,0,1,0,0,0,0,0,0,0,0,0,0,1,16.38045991542581,13.122363377404328,0.0,0.0,15.444751097694555,13.753635154246187
919,1.047417,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,15.158956915259054,0.0
920,5.3837660000000005,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14.802639550879526,0.0
921,6.5854050000000015,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,14.706278332607345,0.0,16.27015162413294,15.424948470398375
922,10.177977,1,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,17.380769260693203,0.0
923,7.218957,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12.160682943231366,15.761420707019587
924,1.926826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13.653296287935445,0.0
925,7.3922940000000015,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,18.979280730421838,0.0,11.227148243803413,15.424948470398375
926,7.473717999999999,1,0,0,0,0,1,0,0,1,0,0,0,0,17.44792208920626,0.0,0.0,14.598976847265822,18.386282851878786,17.50439001207821
927,11.606061,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,0.0,18.675322962325946,0.0,19.102198580054353,19.08851011652802
928,5.093586,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,6.46302945692067,0.0
929,9.841623,0,0,1,1,0,0,0,0,0,0,1,0,1,0.0,0.0,14.603967918328545,0.0,17.561846821671494,15.424948470398375
930,10.445141,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,17.785236537821227,0.0,17.889581219858503,17.14771506813948
931,0.091951,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,13.377214876202814,11.871641324822503
932,11.626116,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,18.884765440827227,17.858561825798823
933,10.958669,0,0,0,0,1,1,0,1,0,0,1,0,0,15.5158964222333,0.0,16.11809565095832,0.0,18.979280730421838,18.909260758771037
934,49.247505,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,18.960326374787847,17.50439001207821
935,6.8162759999999984,0,0,0,0,0,0,0,0,0,0,0,0,0,17.312018119430753,0.0,16.147421513450148,0.0,15.254363924621304,0.0
936,0.569463,0,1,0,0,0,1,0,0,0,0,0,0,1,16.300417207752275,0.0,15.404745763080854,0.0,16.454567887579532,0.0
937,1.54105,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,10.542284138345993,0.0
938,5.875708,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,17.896732544581067,9.330431852234003,7.569411792450713,14.22097566607244
939,1.41344,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,16.012735135300492,14.616165946239505,13.232114241363448
940,5.052049,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,17.86736626848123,16.75723137258213,15.89495209964411
941,19.467404,0,0,1,1,0,0,0,1,0,0,0,0,1,0.0,0.0,15.838874748304294,16.599222128835056,20.4469058075856,19.008467408854486
942,12.792394,0,1,0,0,0,1,0,0,0,0,0,0,0,15.938117546134588,0.0,16.287856484454082,0.0,15.349211479806618,14.508657738524219
943,6.080108,1,0,1,1,0,0,1,0,0,0,1,0,1,0.0,0.0,18.712971704145342,18.712971704145342,17.148556249961118,0.0
944,4.136356,0,1,1,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,16.240459202239478,16.588099280204055
945,4.386145,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,17.08834412442586,18.18640148262563,17.591731824051518,17.37085861945369
946,12.845045,0,0,0,0,0,1,0,1,0,0,0,0,0,18.064005800013632,0.0,12.712335877396221,15.838874748304294,19.445759040836705,18.420680743952367
947,1.954153,0,1,0,0,0,0,0,0,0,0,0,0,0,14.765483230734766,0.0,0.0,0.0,11.733609995369179,0.0
948,11.924462,1,0,1,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,18.64552607841188,19.520626915935775,17.599700191882537
949,1.884204,0,0,0,0,0,0,0,0,0,0,0,0,0,17.335971360453247,17.188810670939862,0.0,0.0,15.952686194969893,16.38045991542581
950,5.996407,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0901129441338,0.0,19.31703979708356,17.161899703131436,15.925853568067033,17.50439001207821
951,4.557006,0,0,1,0,0,0,0,0,0,0,0,0,1,16.426270994509874,0.0,16.74053293321266,19.60914441907387,16.815235848803244,17.055364789217666
952,0.985785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,17.216707939626428,0.0,13.815510557964275,0.0
953,7.812646000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,16.286461613195225,0.0,16.286461613195225,14.706701304282957,18.10931891946041,16.64872390202049
954,12.945544,0,1,0,0,0,1,0,0,1,0,0,0,0,15.454883124328921,0.0,13.450858164333305,17.064412143992893,14.499871754556056,0.0
955,5.1384089999999984,0,1,0,0,0,0,0,0,0,0,0,0,0,16.480193862361272,0.0,19.784425748566825,0.0,14.42121408629893,16.38045991542581
956,5.416273,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,14.079178587545169,0.0
957,3.501564,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,14.206905138855655,14.77102200299171
958,10.246173,0,1,0,0,0,0,0,0,0,0,0,0,0,16.846747176367778,0.0,18.510971410689113,15.62559754744503,18.77731406602492,17.72753356339242
959,11.492174,0,0,0,1,0,0,0,0,0,0,1,0,1,16.556350581889475,0.0,0.0,0.0,17.991263003276067,0.0
960,9.221178,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,18.234687542914678,0.0
961,19.083723000000006,1,0,1,1,0,0,0,0,0,0,0,0,1,0.0,20.699460269565087,20.699460269565087,20.699460269565087,20.654943308943334,19.33697147582652
962,9.262184,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,17.08834412442586,18.767152984874755,16.759949537130716
963,8.888717999999997,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.07470413958165,15.521602474139446,13.60174167679289,16.213405830762646
964,11.322173,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13.73381014372078,13.592367006650065
965,9.304901,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,17.545705716703573,17.500541214951607,0.0,17.410089222667953,17.034386382832476
966,7.832484,0,1,0,0,0,0,0,0,0,0,0,0,0,16.722946611289135,16.61833018663006,17.077325251991766,17.064412143992893,17.224344605921747,0.0
967,5.254847,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,13.170520960584206,0.0,0.0,16.531505052769262,14.914122846632385
968,6.22229,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,16.654358176116702,17.007316230132204,18.464491062581143,18.911734989813908,17.909855120186375
969,14.75562,1,0,1,0,0,1,0,1,0,0,0,0,0,15.78757816953818,18.545057901630265,0.0,18.101851942503746,19.430353958816657,18.197537192638155
970,2.031919,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,15.590462908875947,0.0,0.0,16.11809565095832,15.250595083253597
971,14.90169,1,0,0,0,0,1,0,0,0,0,0,0,0,18.459051759676548,17.762923622025077,15.7645883988677,13.48696204556011,19.577562384140574,16.38045991542581
972,12.421754,0,1,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,18.44350711864261,0.0,18.07254070246347,15.955576721460545
973,9.659244,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,18.381824555551862,0.0,18.183372888332386,16.213405830762646
974,16.574021,1,0,1,0,0,0,0,1,0,0,1,0,0,0.0,0.0,17.187382110244602,0.0,17.312018119430753,16.64872390202049
975,8.16645,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,16.546313344679415,17.896732544581067,17.48673507683949,16.811242831518264
976,9.034884,0,1,0,1,0,0,0,0,0,0,0,0,0,17.586898001522854,14.048280427249107,16.504382492816376,0.0,17.490783537419354,18.197537192638155
977,5.0105629999999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16.375509219389816,16.213405830762646
978,9.471838,0,1,1,0,0,0,0,1,0,0,0,0,0,12.875590335685038,0.0,14.847931048474093,0.0,18.01984963725536,17.909855120186375
979,1.184009,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,14.598976847265822,0.0
980,8.967638,0,0,0,1,0,1,0,0,1,0,0,0,0,19.674723307702134,19.64924237401959,2.079441541679836,0.0,18.32844379194215,18.197537192638155
981,1.7958490000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14.372183734949346,13.815510557964274
982,4.987123,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16.310257053954384,15.717618084361195
983,11.890138,0,1,0,0,0,1,0,0,0,0,1,0,0,17.44792208920626,18.50668663644517,15.603765727633887,2.079441541679836,17.934373164695092,17.073607095985757
984,13.963892,0,0,0,0,0,0,0,1,0,0,0,0,0,18.68147110895117,16.543971175477644,18.101851942503746,4.9126548857360515,17.648850486002587,17.37085861945369
985,0.235518,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,10.982577174715374,0.0
986,2.727017,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,17.216707939626428,15.612228380881055,16.798057029669216,16.759949537130716
